"mod","peel","year","SSB","SSB_stdev"
"GOA_pcod","-6",1983,413753,72672.9
"GOA_pcod","-6",1984,417998,70608.1
"GOA_pcod","-6",1985,457787,70883.7
"GOA_pcod","-6",1986,518244,70446
"GOA_pcod","-6",1987,566108,68104.9
"GOA_pcod","-6",1988,568613,60995.9
"GOA_pcod","-6",1989,579482,55167.8
"GOA_pcod","-6",1990,577555,49393.4
"GOA_pcod","-6",1991,527462,43220.4
"GOA_pcod","-6",1992,485696,38928.8
"GOA_pcod","-6",1993,446749,35222.4
"GOA_pcod","-6",1994,448081,32910.7
"GOA_pcod","-6",1995,448721,29928.7
"GOA_pcod","-6",1996,400980,25460.9
"GOA_pcod","-6",1997,340576,21001.4
"GOA_pcod","-6",1998,282805,17461.7
"GOA_pcod","-6",1999,250270,15635.7
"GOA_pcod","-6",2000,223928,14728.9
"GOA_pcod","-6",2001,205090,13702.1
"GOA_pcod","-6",2002,193405,12614.7
"GOA_pcod","-6",2003,190260,12205.8
"GOA_pcod","-6",2004,192426,12578.2
"GOA_pcod","-6",2005,185852,12395.1
"GOA_pcod","-6",2006,169256,11165
"GOA_pcod","-6",2007,149049,9918.68
"GOA_pcod","-6",2008,133772,9355.3
"GOA_pcod","-6",2009,137676,10272.5
"GOA_pcod","-6",2010,176825,13125.5
"GOA_pcod","-6",2011,205915,16553.1
"GOA_pcod","-6",2012,224076,20328.8
"GOA_pcod","-6",2013,230129,23505.2
"GOA_pcod","-7",1975,473946,NA
"GOA_pcod","-7",1976,321684,NA
"GOA_pcod","-7",1977,294414,64059.3
"GOA_pcod","-7",1978,321948,66801.3
"GOA_pcod","-7",1979,313097,62409.2
"GOA_pcod","-7",1980,304933,56609.1
"GOA_pcod","-7",1981,344689,60416.8
"GOA_pcod","-7",1982,412318,69613.4
"GOA_pcod","-7",1983,430633,70356.6
"GOA_pcod","-7",1984,435343,68065.2
"GOA_pcod","-7",1985,476354,67576.5
"GOA_pcod","-7",1986,538704,65858.5
"GOA_pcod","-7",1987,586707,62331.7
"GOA_pcod","-7",1988,587103,54604.3
"GOA_pcod","-7",1989,596553,48267
"GOA_pcod","-7",1990,593267,42472
"GOA_pcod","-7",1991,541579,36696.1
"GOA_pcod","-7",1992,498551,32590.6
"GOA_pcod","-7",1993,458794,29079.9
"GOA_pcod","-7",1994,459339,26913.2
"GOA_pcod","-7",1995,459224,24478.3
"GOA_pcod","-7",1996,409971,20983.9
"GOA_pcod","-7",1997,347915,17530.9
"GOA_pcod","-7",1998,288785,14761.8
"GOA_pcod","-7",1999,255595,13262.4
"GOA_pcod","-7",2000,229180,12462.7
"GOA_pcod","-7",2001,210031,11619.1
"GOA_pcod","-7",2002,197949,10753.5
"GOA_pcod","-7",2003,194623,10429.8
"GOA_pcod","-7",2004,196870,10781.5
"GOA_pcod","-7",2005,190025,10731.4
"GOA_pcod","-7",2006,172726,9824.9
"GOA_pcod","-7",2007,151923,8912.83
"GOA_pcod","-7",2008,136599,8610.29
"GOA_pcod","-7",2009,142103,9744.3
"GOA_pcod","-7",2010,186429,13267.6
"GOA_pcod","-7",2011,224061,18299.9
"GOA_pcod","-7",2012,251786,24588.8
"GOA_pcod","-8",1975,488763,NA
"GOA_pcod","-8",1976,337273,NA
"GOA_pcod","-8",1977,309875,65812.4
"GOA_pcod","-8",1978,337352,68351.3
"GOA_pcod","-8",1979,327837,63674.4
"GOA_pcod","-8",1980,320285,57599.1
"GOA_pcod","-8",1981,363394,61034.8
"GOA_pcod","-8",1982,434438,69988.3
"GOA_pcod","-8",1983,452865,70621.7
"GOA_pcod","-8",1984,457341,67933.7
"GOA_pcod","-8",1985,499204,66768.2
"GOA_pcod","-8",1986,562490,63956.9
"GOA_pcod","-8",1987,611240,59458.8
"GOA_pcod","-8",1988,610007,51108.1
"GOA_pcod","-8",1989,617604,44215.8
"GOA_pcod","-8",1990,612539,38251.3
"GOA_pcod","-8",1991,559083,32554.7
"GOA_pcod","-8",1992,515299,28405.2
"GOA_pcod","-8",1993,474531,24914.9
"GOA_pcod","-8",1994,474315,22918.5
"GOA_pcod","-8",1995,472780,20938.1
"GOA_pcod","-8",1996,421370,18155.2
"GOA_pcod","-8",1997,357453,15401.8
"GOA_pcod","-8",1998,296942,13153.6
"GOA_pcod","-8",1999,263210,11856.1
"GOA_pcod","-8",2000,236598,11075.9
"GOA_pcod","-8",2001,217177,10314.9
"GOA_pcod","-8",2002,204878,9581.25
"GOA_pcod","-8",2003,201773,9314.16
"GOA_pcod","-8",2004,204609,9702.57
"GOA_pcod","-8",2005,198083,9861.87
"GOA_pcod","-8",2006,180662,9307.57
"GOA_pcod","-8",2007,160250,8770.29
"GOA_pcod","-8",2008,146905,8851.91
"GOA_pcod","-8",2009,158877,10613.7
"GOA_pcod","-8",2010,217517,15709.6
"GOA_pcod","-8",2011,274179,23448.3
"GOA_pcod","-9",1975,497987,NA
"GOA_pcod","-9",1976,350859,NA
"GOA_pcod","-9",1977,316967,67299.3
"GOA_pcod","-9",1978,343437,69351.2
"GOA_pcod","-9",1979,335094,64568
"GOA_pcod","-9",1980,330725,58854.6
"GOA_pcod","-9",1981,373369,62449.3
"GOA_pcod","-9",1982,442296,70884.6
"GOA_pcod","-9",1983,460594,71328.7
"GOA_pcod","-9",1984,464547,68470
"GOA_pcod","-9",1985,505795,67120.2
"GOA_pcod","-9",1986,567303,64167.6
"GOA_pcod","-9",1987,615758,59546.3
"GOA_pcod","-9",1988,614954,51232.3
"GOA_pcod","-9",1989,621919,44372
"GOA_pcod","-9",1990,616768,38479.4
"GOA_pcod","-9",1991,563392,32787.4
"GOA_pcod","-9",1992,520520,28679.1
"GOA_pcod","-9",1993,479425,25165.7
"GOA_pcod","-9",1994,479092,23169.7
"GOA_pcod","-9",1995,476810,21157.6
"GOA_pcod","-9",1996,424805,18358.9
"GOA_pcod","-9",1997,361229,15623.7
"GOA_pcod","-9",1998,301297,13403.3
"GOA_pcod","-9",1999,268046,12141.3
"GOA_pcod","-9",2000,241229,11367.5
"GOA_pcod","-9",2001,221800,10625.4
"GOA_pcod","-9",2002,209828,9938.46
"GOA_pcod","-9",2003,207409,9759.24
"GOA_pcod","-9",2004,211136,10278.6
"GOA_pcod","-9",2005,205890,10621.2
"GOA_pcod","-9",2006,189858,10264.2
"GOA_pcod","-9",2007,170979,9962.75
"GOA_pcod","-9",2008,159415,10436
"GOA_pcod","-9",2009,173679,13297
"GOA_pcod","-9",2010,227419,20591
"GOA_pcod","0",1975,410750,NA
"GOA_pcod","0",1976,239198,NA
"GOA_pcod","0",1977,209502,46208.6
"GOA_pcod","0",1978,234226,49008.9
"GOA_pcod","0",1979,228566,46395.4
"GOA_pcod","0",1980,220271,42617.6
"GOA_pcod","0",1981,250642,47367.7
"GOA_pcod","0",1982,306578,56733.9
"GOA_pcod","0",1983,324559,58548.3
"GOA_pcod","0",1984,329537,57928.1
"GOA_pcod","0",1985,364913,59117
"GOA_pcod","0",1986,421392,59909.7
"GOA_pcod","0",1987,465818,58841.8
"GOA_pcod","0",1988,472577,53306.4
"GOA_pcod","0",1989,491179,49074
"GOA_pcod","0",1990,497827,44575.7
"GOA_pcod","0",1991,456977,39201.3
"GOA_pcod","0",1992,420629,35256
"GOA_pcod","0",1993,387448,32167.5
"GOA_pcod","0",1994,392044,30611.9
"GOA_pcod","0",1995,398309,28420.4
"GOA_pcod","0",1996,358761,24499.8
"GOA_pcod","0",1997,306567,20419.4
"GOA_pcod","0",1998,254893,17121.9
"GOA_pcod","0",1999,225232,15348.3
"GOA_pcod","0",2000,200900,14344.5
"GOA_pcod","0",2001,183953,13170.3
"GOA_pcod","0",2002,174131,11940.7
"GOA_pcod","0",2003,171951,11325.6
"GOA_pcod","0",2004,174698,11471.4
"GOA_pcod","0",2005,169362,11179.4
"GOA_pcod","0",2006,154895,9989.23
"GOA_pcod","0",2007,136726,8839.7
"GOA_pcod","0",2008,122427,8321.09
"GOA_pcod","0",2009,125675,9113.48
"GOA_pcod","0",2010,162975,11484.8
"GOA_pcod","0",2011,189787,14076.9
"GOA_pcod","0",2012,210209,16968.1
"GOA_pcod","0",2013,226705,19485.6
"GOA_pcod","0",2014,227655,21228.2
"GOA_pcod","0",2015,160039,13173.5
"GOA_pcod","0",2016,124431,9622.91
"GOA_pcod","0",2017,92159,7574.72
"GOA_pcod","0",2018,74737.7,7674.29
"GOA_pcod","0",2019,70462.1,7422.68
